"","alpha_0","beta","gamma","w","a","N_Lin.N","Mean_Lin.Z_mean","Var_Lin.Z_var","N_SD025.N","Mean_SD025.Z_mean","Var_SD025.Z_var","N_SD050.N","Mean_SD050.Z_mean","Var_SD050.Z_var","N_SD075.N","Mean_SD075.Z_mean","Var_SD075.Z_var","N_SD100.N","Mean_SD100.Z_mean","Var_SD100.Z_var","N_SD125.N","Mean_SD125.Z_mean","Var_SD125.Z_var"
"1972",1.892052,40.25291,0.360626,0.190511,3.8e-05,35835.9915914601,0.598417462391872,0.000513911325771272,35830.4493626311,0.59765810936828,0.000514300367444637,35822.7826694412,0.596890466519964,0.000514906083481512,35813.3401854758,0.596130966054136,0.000515810339570776,35803.1175870678,0.595412881830053,0.000517150882080864,35794.0607514004,0.594784439896748,0.000519182868048395
"1973",1.13182,38.81795,0.383647,0.184102,5e-05,12766.1947058618,0.587021551019395,0.000411215571579247,12649.9256015946,0.582675239404491,0.000415841136272163,12487.8791195788,0.577987309681756,0.000423122720014495,12271.4077975012,0.57294385602987,0.000434337247883902,11992.7733919894,0.567569693484348,0.000451627714312392,11650.1243288242,0.561990392937255,0.000478605673528326
"1974",1.694693,100.86784,0.135678,0.257345,6.1e-05,22242.464002148,0.599099380553871,0.000275730302616056,22240.3745298459,0.59867741340684,0.000275983979549653,22238.3687657028,0.598318585386395,0.000276421467216014,22238.2027463228,0.598098884238707,0.000277220166968357,22242.7135877049,0.598008299859473,0.000279268307248645,22269.8020498365,0.597621803601713,0.000291079331623236
"1975",1.668141,114.77522,0.170405,0.181669,8e-05,17043.8056067751,0.598880956892694,0.000223049224839466,17040.9327871612,0.598363758048752,0.000223400613128171,17038.4022096733,0.597941163856952,0.000224043446643968,17038.9417607039,0.597705219220578,0.000225385021505837,17048.0185944627,0.597521410494368,0.00023011615651601,17164.770147317,0.595776358647308,0.000291104526925597
"1976",2.137154,52.75894,0.124746,0.117938,8e-06,247554.254210061,0.59999944069844,0.00108547595238063,247554.254212862,0.599999162066916,0.00108547595301271,247554.254217859,0.599998894316615,0.00108547595393189,247554.254226571,0.599998658519156,0.00108547595513902,247554.254241747,0.599998487915075,0.00108547595662125,247554.254268827,0.599998414188525,0.00108547595849952
"1977",0.657305,71.84432,0.301141,0.051271,3e-05,11430.0862530662,0.587105409624863,0.000365002076616603,11141.7299910996,0.582323598864953,0.000371085308071108,10679.3011358707,0.576699030913087,0.000382565492396367,9928.54741157181,0.570300078746242,0.00040387635682484,7605.94419108171,0.563294029464276,0.000446281386174346,1.43897621598321e-27,0.461561089201611,0.000648365630936874
"1978",0.590761,134.74462,0.177546,0.054483,5.1e-05,7864.25255736037,0.58927833433645,0.000240383280796692,7650.72713406818,0.584832283937945,0.000255044628768947,7308.55654418082,0.579923812538819,0.000290906823574415,1.55409508586959e-31,0.062725720664557,0.00038079581124692,8.14008701707198e-32,0.0365567584716418,0.00026635010952631,6.83984012419868e-32,0.0225186635018135,0.000260876126210078
"1979",0.86328,67.14026,0.286636,0.066715,9e-06,65031.5854531138,0.59926404291153,0.000764290630043206,65026.0058294698,0.59888239215869,0.000764476460933025,65018.40677843,0.59849052252825,0.000764808499025609,65010.8671521162,0.598126828628915,0.000765387300903333,65008.694985666,0.597864881017011,0.000766383459614294,65017.2853794961,0.597739625640433,0.000768050239510293
"1980",0.937865,130.99539,0.308348,0.193596,5.2e-05,10522.214967545,0.594795974362529,0.000222630828852138,10443.8656234156,0.592338947294691,0.000226753004641,10341.665361433,0.589858691093468,0.000236735837297326,10242.8308037206,0.587791079165041,0.000261814066208887,0.0899640498495259,0.504945661986879,8.74335806349599e-05,4.93755172080318e-57,0.0380222295308459,0.00046011308255395
"1981",2.458137,114.89065,0.244251,0.240778,4.4e-05,44476.1979265522,0.599968424454811,0.000301630157500462,44476.1939222866,0.599953270287829,0.000301630863830053,44476.1919401799,0.599941241408294,0.000301631972095222,44476.1992015298,0.599935617578905,0.00030163385749184,44476.2365980259,0.599932924407328,0.000301639991385742,44476.6661855071,0.599898813846324,0.000301712314216334
