"","alpha_0","beta","gamma","w","a","N_Lin.N","Mean_Lin.Z_mean","Var_Lin.Z_var","N_SD025.N","Mean_SD025.Z_mean","Var_SD025.Z_var","N_SD050.N","Mean_SD050.Z_mean","Var_SD050.Z_var","N_SD075.N","Mean_SD075.Z_mean","Var_SD075.Z_var","N_SD100.N","Mean_SD100.Z_mean","Var_SD100.Z_var","N_SD125.N","Mean_SD125.Z_mean","Var_SD125.Z_var"
"11",1.361924,148.08049,0.370284,0.076754,6.6e-05,14660.6770859116,0.598766639510572,0.000195388414125487,14655.1785216577,0.598157719500943,0.000195842726219047,14650.8882397363,0.597660438980413,0.000196881876052186,14655.9449021978,0.59736818269429,0.000199973160196103,14443.2256481427,0.595852887908002,0.000211662795722458,0.000126052275230238,0.443600804511025,0.000116117809369292
"12",0.884571,78.05021,0.364488,0.108969,5.4e-05,8707.04751988428,0.588107448773484,0.000268348918792001,8520.18081321769,0.583500192618984,0.000274067791084379,8221.8565090434,0.57807755975307,0.000285159563236623,7759.0220865141,0.571818958478667,0.000306718653661426,6623.25776666706,0.565272007739541,0.000348421492134854,207.423134163769,0.556712034553119,0.000489661256000731
"13",1.70777,119.33547,0.22813,0.229739,4e-05,32843.2172916527,0.599771205983884,0.000304137124344143,32842.9961741124,0.599661105895297,0.000304165278269749,32842.8589358953,0.59957382279515,0.000304214091851123,32843.1570246363,0.599534078715667,0.000304310190519078,32844.8895466241,0.599506159240056,0.000304667923300575,32868.8546308269,0.599132535123093,0.000309764490604638
"14",1.015611,99.38607,0.388684,0.355359,6.2e-05,7023.63525618806,0.588265110850489,0.00021607333684505,6801.38693719712,0.583379576660209,0.000221901418339499,6417.81879878959,0.577405046588845,0.000234489046063747,5468.81300414544,0.570928299574383,0.000260211459586839,81.6537826323461,0.56393913793551,0.000379478649940838,0.0481642855639325,0.515915164581106,0.000460823500775198
"15",1.325068,85.18088,0.139481,0.050965,3.5e-05,33964.2571132139,0.599317167276505,0.000394000052727595,33962.6575758959,0.598988835428875,0.000394178342725921,33960.9571551516,0.598692707969004,0.000394473858413776,33960.2985735463,0.598479891495697,0.000394961585290057,33962.5837877896,0.598387579231991,0.000395910872591083,33972.4464557352,0.598317183368712,0.000398876522623051
"16",1.747437,123.92007,0.295639,0.051273,6.5e-05,22264.2173615672,0.599594609949309,0.000230293255646228,22263.6503360757,0.599398674546153,0.000230356200560684,22263.1995596162,0.599239566292062,0.000230471677815245,22263.5875837538,0.599154975899986,0.000230724570055641,22266.9832306398,0.599053035803421,0.000231838002421005,22333.6787840554,0.597840966199594,0.000253892495737457
"17",1.445631,125.75195,0.203961,0.282424,4.3e-05,24645.416078858,0.599339304918401,0.000283509526803811,24643.7938049087,0.59902692804502,0.000283698228083992,24642.7749401603,0.598784734907825,0.000284051379140781,24644.8497769861,0.59868044156165,0.000284836564005344,24657.9390640487,0.598552688362313,0.00028831456520081,23939.1812263578,0.596445596970497,0.000364186654009612
"18",2.429814,67.60141,0.116249,0.348825,3.6e-05,53172.9137576448,0.599869519018883,0.000446703979488459,53172.8519040453,0.599805505809273,0.000446712129907886,53172.7803012396,0.599745865548997,0.000446724499529859,53172.7298828094,0.599697454033364,0.000446742106426572,53172.7547604349,0.599668528758838,0.000446768126835972,53172.9356004515,0.59965930530784,0.000446817822243699
"19",1.229183,81.0981,0.284013,0.252503,5.5e-05,14459.5876411696,0.5954178120308,0.000292908167586103,14420.4405203509,0.593375455273939,0.00029555799941267,14368.1762996465,0.591306674087956,0.000300492427916213,14312.2701226148,0.589377676982885,0.000309997045696535,14273.270965506,0.587773065101547,0.000330181752268254,14262.6414240908,0.585999897307452,0.000384671077004795
"20",2.312065,64.52977,0.115049,0.10401,9.6e-05,21834.5308312331,0.598979031156709,0.000279235911030772,21832.7947755527,0.598494000854447,0.000279429499246222,21830.6285156904,0.59803577577965,0.00027973555101864,21828.5578563868,0.597645392961132,0.000280204244082978,21827.479124795,0.597372537567516,0.000280958519165858,21828.4307511038,0.597221411955233,0.00028243045940811
"21",1.76669,137.04635,0.219478,0.028887,9.3e-05,16790.0383990909,0.599417177333167,0.000187909634690692,16789.1671542243,0.599147898065466,0.000188025751775129,16788.6238562759,0.59894930895672,0.000188246587230417,16789.6219122652,0.598855974670288,0.000188815165557325,16798.8327278487,0.598591419894323,0.000192742901224195,0.805384187458027,0.562745881448793,0.0023826396074896
"22",0.811316,112.99014,0.259812,0.253616,2.8e-05,16446.656150665,0.595585976897901,0.000326125024639748,16366.1539118951,0.593494445571966,0.000329558759216856,16262.6889707487,0.591407941369918,0.000337178900879489,16185.1707998514,0.589792210343782,0.000354234312702377,14468.2925678449,0.588396625943422,0.000388168037020218,1.09503914737005,0.56752610515776,0.00158331732741282
"23",2.063115,107.90543,0.232725,0.259605,9.4e-05,16729.3865518606,0.59905498544558,0.000209706077449713,16727.3795064733,0.59860906246882,0.00020993159681955,16725.3795584263,0.598228095022793,0.000210336100794115,16724.9787276699,0.597987190414362,0.000211138294754749,16728.8668619889,0.597825461418471,0.000213599102982268,16764.731520371,0.596929350352558,0.00023460659683879
"24",1.339303,138.70532,0.250848,0.322601,4.9e-05,18159.0667844632,0.598748017732481,0.000243920671732256,18153.5205180842,0.598156892975223,0.000244471983821128,18149.9983532701,0.597702078953352,0.000245632088179786,18157.3365121094,0.59749427684224,0.000248731370733817,18209.1966102833,0.596784375548928,0.000267308487833424,9.72424678790647e-05,0.428503181908144,0.000102372388607509
"25",0.957452,131.77767,0.18417,0.099894,2.5e-05,30400.6547095611,0.599264737574581,0.000357852318930591,30397.9209330882,0.598914820429627,0.000358141794632024,30396.8675101714,0.598653161130127,0.000358708985165059,30403.1130018776,0.598564364484866,0.000360029740785203,30436.3248212191,0.598383122850252,0.000366153688729976,405.88938330366,0.594275186282241,0.000750122946438905
"26",2.203095,46.86312,0.131145,0.252085,1.5e-05,122427.561991447,0.599968466975565,0.000830493876213762,122427.557449794,0.599952753325366,0.000830494625140435,122427.55191481,0.599937466318855,0.00083049572909525,122427.546991516,0.599923450106562,0.000830497226124638,122427.545800215,0.59991209243363,0.000830499163047598,122427.553323487,0.599904965703702,0.000830501705786439
"27",0.692818,139.83202,0.348141,0.388947,9.1e-05,4.00060977839513,0.562082389256025,0.000178571925745763,2.63272777502033,0.538209886016012,0.000131436412970174,5.42375230263713e-31,0.332627632088209,0.000189450765993205,3.90260264791817e-28,0.498970031538127,0.00011012985608237,2.7812265357767e-64,0.0809711386398131,0.000249907370583288,3.348989791759e-65,0.0465468168625026,9.58920138766874e-05
"28",0.971998,106.36562,0.222351,0.374285,5.4e-05,10559.7946913778,0.592861779541558,0.000258842864933956,10468.6693251834,0.589840001510622,0.000265282944641738,10348.1344541888,0.586759424220797,0.000278927887844748,10217.1205304096,0.583828685000053,0.000310561720978018,9778.2191055158,0.580081255750961,0.000403919179414868,5.08312389565149,0.539866501658646,0.00136510071082073
"29",1.175582,80.83385,0.213671,0.118001,6e-05,15096.7679731555,0.595890923457852,0.000294130664505569,15068.2385950299,0.594079816536264,0.000296548247180732,15032.1984259601,0.592312133252346,0.000300908329001959,14997.6969426425,0.590757144045669,0.000308993439495249,14980.897427541,0.589558224530327,0.000325718636993806,14997.5961960019,0.588248560971821,0.000371934021133839
"30",1.828215,131.04968,0.154165,0.123499,6e-05,26631.6177677164,0.599782229811805,0.000244665862813081,26631.4653496658,0.599681463876342,0.000244689898579223,26631.3998903339,0.599609086842355,0.000244731285855185,26631.6894349766,0.599583237303952,0.000244822001917582,26633.5901297113,0.599534051847797,0.000245314061773226,26716.4475270215,0.598741873551182,0.000266066013385849
"31",1.037783,103.99821,0.286114,0.027127,8.5e-05,8841.18404222624,0.5934027663858,0.000208228864933967,8778.83567166481,0.590565852287734,0.000212811782334152,8694.12736160254,0.587628214241522,0.000222378811643837,8596.09525323947,0.584716891246648,0.00024426629729553,8457.71308634084,0.581219368967742,0.000306431021261954,8.98845034549933,0.558139290884757,0.000840038784669155
"32",2.044055,78.52543,0.170402,0.389957,7.4e-05,20035.543993213,0.598546273585535,0.00028117661566088,20031.4013957842,0.597863900182277,0.000281613869743401,20026.484145435,0.597230865267741,0.000282346433728193,20022.637602706,0.596728127966602,0.000283576093347595,20022.8257062774,0.59642508697562,0.0002859144270666,20031.3472789353,0.596198032641933,0.000292248680298214
"33",0.780359,126.1898,0.343884,0.056349,1.9e-05,23332.5714454745,0.598017693855538,0.000350636919467463,23291.9383131947,0.596921702539447,0.00035129834676451,23237.0418593278,0.595822913060018,0.000352826831125297,23180.4765561865,0.595081825990836,0.000353432008506502,15570.7277459011,0.594307720166304,0.000292563352290941,20.3562751234001,0.592068541026676,0.000458720202312912
"34",1.308692,32.25231,0.23138,0.11279,2e-06,547811.537529162,0.599998462498328,0.00263509742175828,547811.537575655,0.599997681782406,0.00263509742728878,547811.537657127,0.59999689627341,0.00263509743562938,547811.537795948,0.599996123638666,0.00263509744736279,547811.538029973,0.59999540180158,0.00263509746318828,547811.538419504,0.59999479307068,0.00263509748392753
"35",1.717135,122.34717,0.14997,0.066247,8.3e-05,18596.3044214375,0.599333187000286,0.000214707766305465,18595.2121964543,0.599025501908037,0.00021485582592446,18594.3977343451,0.598787864237803,0.000215121586992855,18595.1039170738,0.59867431678311,0.000215693081738926,18600.7545500327,0.598549376582205,0.00021813799109522,18728.9153737644,0.59696504577347,0.000272274935177267
"36",1.137983,80.13257,0.142397,0.353812,7.5e-05,10567.7349011678,0.591996963043929,0.000274013018734921,10504.1177551553,0.58885818479925,0.000280106056258519,10422.0328650205,0.585718562004435,0.00029117595461341,10331.4024473463,0.58274838004709,0.00031201628890452,10243.0933837807,0.579948285312037,0.000355671243063263,10082.0616106384,0.575629556825914,0.000477489974661961
"37",1.458092,110.16213,0.323801,0.30646,6.3e-05,14600.5183512242,0.597656608964778,0.000234549079655086,14585.9561654578,0.596537197079923,0.00023565366402298,14569.1832248741,0.595490538637615,0.000237893237101295,14560.8718354605,0.594715731628125,0.000242884832471817,14578.0195653708,0.594088162466593,0.00025805716416162,1172.36672376903,0.589770920316692,0.000401200407975508
