"","alpha_0","beta","gamma","w","a","N_Lin.N","Mean_Lin.Z_mean","Var_Lin.Z_var","N_SD025.N","Mean_SD025.Z_mean","Var_SD025.Z_var","N_SD050.N","Mean_SD050.Z_mean","Var_SD050.Z_var","N_SD075.N","Mean_SD075.Z_mean","Var_SD075.Z_var","N_SD100.N","Mean_SD100.Z_mean","Var_SD100.Z_var","N_SD125.N","Mean_SD125.Z_mean","Var_SD125.Z_var"
"25",0.957452,131.77767,0.18417,0.099894,2.5e-05,30400.6547095611,0.599264737574581,0.000357852318930591,30397.9209330882,0.598914820429627,0.000358141794632024,30396.8675101714,0.598653161130127,0.000358708985165059,30403.1130018804,0.598564364484754,0.000360029740786045,30436.3248211814,0.598383122850557,0.000366153688722516,405.889378586694,0.594275186271914,0.000750122947995911
"26",2.203095,46.86312,0.131145,0.252085,1.5e-05,122427.561991447,0.599968466975565,0.000830493876213762,122427.557449794,0.599952753325366,0.000830494625140435,122427.55191481,0.599937466318855,0.00083049572909525,122427.546991516,0.599923450106562,0.000830497226124638,122427.545800215,0.59991209243363,0.000830499163047598,122427.553323487,0.599904965703702,0.000830501705786439
"27",0.692818,139.83202,0.348141,0.388947,9.1e-05,3.97262487367899,0.562046445935962,0.000178755180980944,2.55454311822381,0.538084217644648,0.000131011704591027,1.21063221689161e-31,0.322886262528177,0.000122752163983521,4.50014228376802e-63,0.120895082442705,0.000488963557151951,5.5277941133823e-65,0.0598191874884702,8.95904373008876e-05,4.05189156043809e-67,0.0361397067162921,7.48390639771737e-05
"28",0.971998,106.36562,0.222351,0.374285,5.4e-05,10559.7946913778,0.592861779541556,0.000258842864933961,10468.6693251838,0.589840001510632,0.000265282944641715,10348.1344542029,0.58675942422101,0.000278927887846915,10217.1205274299,0.583828684942521,0.000310561721663665,9778.21530592105,0.580081241641636,0.000403919414041172,5.09350562993125,0.539903799413359,0.00136491051752026
"29",1.175582,80.83385,0.213671,0.118001,6e-05,15096.7679731555,0.595890923457852,0.00029413066450557,15068.2385950299,0.594079816536264,0.000296548247180732,15032.1984259601,0.592312133252346,0.000300908329001959,14997.6969426418,0.59075714404564,0.000308993439495436,14980.8974274878,0.589558224527724,0.000325718637023527,14997.5961862658,0.588248560447657,0.000371934030010286
"30",1.828215,131.04968,0.154165,0.123499,6e-05,26631.6177677164,0.599782229811805,0.000244665862813081,26631.4653496658,0.599681463876342,0.000244689898579223,26631.3998903339,0.599609086842355,0.000244731285855185,26631.6894349766,0.599583237303952,0.000244822001917582,26633.5901394772,0.599534051497257,0.000245314064438958,26716.4475270055,0.598741873551245,0.000266066013381936
"31",1.037783,103.99821,0.286114,0.027127,8.5e-05,8841.18404222614,0.593402766385795,0.000208228864933978,8778.83567166466,0.590565852287729,0.000212811782334167,8694.12736147119,0.587628214237421,0.000222378811662268,8596.0952398702,0.5847168908954,0.000244266300240231,8457.71050361376,0.581219326266626,0.000306431536824401,9.35334878446238,0.558449793017487,0.000836361428715359
"32",2.044055,78.52543,0.170402,0.389957,7.4e-05,20035.543993213,0.598546273585535,0.00028117661566088,20031.4013957842,0.597863900182277,0.000281613869743401,20026.484145435,0.597230865267741,0.000282346433728193,20022.637602706,0.596728127966602,0.000283576093347595,20022.8257062774,0.59642508697562,0.0002859144270666,20031.3472789318,0.596198032642509,0.000292248680291637
"33",0.780359,126.1898,0.343884,0.056349,1.9e-05,23332.5714454746,0.598017693855544,0.00035063691946746,23291.9383131947,0.596921702539447,0.000351298346764509,23237.041859324,0.595822913059947,0.000352826831125462,23180.4765561864,0.595081825990836,0.000353432008506497,15570.727516387,0.594307720307301,0.00029256335151461,7.93163215767197e-49,0.231990822194686,0.000182375906679281
"34",1.308692,32.25231,0.23138,0.11279,2e-06,547811.537529162,0.599998462498328,0.00263509742175828,547811.537575655,0.599997681782406,0.00263509742728878,547811.537657127,0.59999689627341,0.00263509743562938,547811.537795948,0.599996123638666,0.00263509744736279,547811.538029973,0.59999540180158,0.00263509746318828,547811.538419504,0.59999479307068,0.00263509748392753
"35",1.717135,122.34717,0.14997,0.066247,8.3e-05,18596.3044214375,0.599333187000286,0.000214707766305465,18595.2121964543,0.599025501908037,0.00021485582592446,18594.3977343451,0.598787864237803,0.000215121586992855,18595.1039170738,0.59867431678311,0.000215693081738926,18600.7545500327,0.598549376582205,0.00021813799109522,18728.91537392,0.596965045773921,0.000272274935241723
"36",1.137983,80.13257,0.142397,0.353812,7.5e-05,10567.7349011677,0.591996963043921,0.000274013018734943,10504.1177551552,0.588858184799249,0.000280106056258525,10422.0328650143,0.58571856200422,0.000291175954614443,10331.4024468555,0.58274838003256,0.000312016289016634,10243.0933417155,0.579948284249569,0.000355671254788855,10082.0539905274,0.5756294220152,0.000477491909005282
"37",1.458092,110.16213,0.323801,0.30646,6.3e-05,14600.5183512242,0.597656608964778,0.000234549079655086,14585.9561654578,0.596537197079923,0.00023565366402298,14569.1832248741,0.595490538637615,0.000237893237101295,14560.8718354571,0.59471573162796,0.000242884832473041,14578.0195653709,0.594088162466583,0.000258057164161789,1172.36637520353,0.58977092010061,0.00040120041833783
"38",0.56495,111.44068,0.25889,0.300951,5.9e-05,2212.01128667452,0.565673036605259,0.000223753769446092,1230.39714401979,0.557596499157321,0.000232193261215647,116.239343310023,0.540666773283546,0.000253711275582303,4.75622274985334e-10,0.503502157427878,0.000130010923082174,9.23016702800122e-47,0.0699633573283238,0.000303411945844366,2.53047983613946e-47,0.0388494991016444,0.000150073926196539
"39",0.910283,142.11643,0.298666,0.089182,1.1e-05,56647.2033368086,0.599855733255891,0.000480608262717481,56646.8477141169,0.599780104261195,0.00048062238353989,56646.7756821061,0.599723819086875,0.000480653508463329,56647.3998994932,0.59970602782086,0.000480702705624489,56625.1477889538,0.599597385297196,0.000479505360808021,176.273165033208,0.598470851828483,0.000392565180103798
"40",1.607447,128.42952,0.348396,0.06317,6e-06,224788.62703215,0.599999983521819,0.000751972092761884,224788.627032233,0.599999975410881,0.000751972092763846,224788.627032417,0.599999969697142,0.000751972092767608,224788.62703282,0.599999968790093,0.000751972092774958,224788.627033589,0.599999968090664,0.000751972092788892,224788.626971064,0.599999931179955,0.000751972091665797
"41",1.69714,32.89567,0.158097,0.175761,7e-05,19851.9697081398,0.594009633458367,0.000447060259423944,19825.878804847,0.591593399163598,0.00044938680145904,19791.0188208187,0.589160091133571,0.000452876267966874,19748.2138237843,0.586744867710745,0.00045792545318417,19699.6692490361,0.58441123463838,0.000465159028880029,19649.6289981568,0.582254271041711,0.00047558623040717
"42",2.194001,47.46088,0.334905,0.054724,8.9e-05,20447.91870283,0.59788683964216,0.000318969521679488,20441.9685439837,0.59690012328775,0.000319468160188166,20433.9071771292,0.595915698340538,0.000320253824616318,20424.3273974296,0.594966779895208,0.000321451580083212,20414.5982135054,0.59410901963086,0.000323292167576746,20406.9067038966,0.593401594141802,0.000326274656953827
"43",2.376961,124.61648,0.228438,0.302567,5.9e-05,30772.206316888,0.59989427880992,0.000249571007261103,30772.1659090271,0.599844244048711,0.0002495770410728,30772.1437245746,0.599806250203196,0.000249587063801924,30772.2053643078,0.599790176732636,0.000249606965294571,30772.5890847555,0.599771679068407,0.000249695327726749,30781.7958484999,0.599525211001184,0.00025179106412634
"44",1.976798,94.58384,0.346971,0.112756,2.7e-05,58215.9939719705,0.599959550535883,0.000408139131146053,58215.9848442263,0.599939236540765,0.000408140290097085,58215.9768574006,0.599920956158552,0.000408142158169039,58215.9814505738,0.599908677251362,0.000408145103519368,58216.0214506181,0.599904206632834,0.000408151137349741,58216.1995980097,0.59989328990141,0.000408176300214166
"45",1.136609,94.15581,0.151444,0.154661,1.5e-05,62647.1554277288,0.599798805815024,0.000566727586374832,62646.9215724387,0.59970003980033,0.000566758390235281,62646.7643466777,0.599614235406601,0.000566809382083931,62647.0438668103,0.599562807713629,0.000566892785727462,62648.4230001328,0.599555530035535,0.000567064495334579,62653.7987595091,0.599532171496643,0.000567729267964774
"46",1.099334,131.53805,0.279274,0.154405,3.6e-05,21107.106755462,0.598737421811766,0.000283346196766579,21099.7024190983,0.598117480047407,0.000283906352362519,21093.7855500414,0.597602062214485,0.000285092681280274,21100.0659299059,0.597341281497772,0.000287995283693377,21132.8684990878,0.596789954417502,0.000299144275698496,0.0161079471087741,0.511194827150252,0.00303997255921207
"47",1.110919,39.89771,0.269011,0.155672,6.6e-05,11353.5391068787,0.585921572787767,0.000385280608177237,11255.4694109789,0.581421291309421,0.000391095794545735,11123.6002859304,0.576673657973888,0.00040012593472555,10954.9040156601,0.571707284481424,0.000413801809122317,10749.2089853511,0.566602935653645,0.000434505891744692,10511.7466256972,0.561517174858332,0.000466373459259451
"48",2.22573,86.57001,0.311439,0.045089,8.1e-05,23478.5980508274,0.599534109387958,0.000250237266883276,23478.0206427138,0.599305693937026,0.000250295341652807,23477.3439788831,0.599094855854432,0.000250391929526628,23476.878762299,0.598932036964425,0.000250553980712846,23477.1344880988,0.598834478312901,0.000250886833858145,23479.3142121869,0.598716747539617,0.000252045695592189
"49",1.052414,84.15678,0.128418,0.047996,5.7e-05,16124.4310612789,0.596120532005076,0.000308302726076666,16099.4333292787,0.594436820952184,0.000310867112478205,16069.9757381945,0.592858096105182,0.000315428732680855,16046.6277752705,0.591575953877202,0.000323768564682446,16046.0507802286,0.59071374333579,0.00034110513131375,16089.057600992,0.58965760492494,0.000392678257357787
"50",1.293086,93.65416,0.207346,0.123839,1.6e-05,65874.6603726136,0.599884774059004,0.000541262335627988,65874.5794240593,0.59982745418236,0.000541272753903754,65874.5217180811,0.599776783848078,0.000541289924867681,65874.6111556838,0.599744984154699,0.000541317688128868,65875.0819636135,0.599738177788803,0.000541373923829071,65876.9138133616,0.599720783500188,0.000541587690283006
"51",1.436949,106.12269,0.396652,0.352366,9.9e-05,7910.56299757836,0.59369561517323,0.000182270588937196,7850.38218297847,0.590865622382953,0.000185887249742051,7763.26407353499,0.587815387184579,0.000193767619340179,7656.26238242654,0.584721652619297,0.000212509635137863,7401.41315497342,0.581209231570005,0.000263606966425472,0.0257127723090189,0.549529937881932,0.000887387687624519
"52",0.51163,107.50258,0.107167,0.268957,8e-05,3727.94343856135,0.572768834476388,0.000269795716644165,3293.56831718344,0.562922533596192,0.000288383095071159,2649.72829666993,0.552108872218968,0.000330601447513017,1327.57950530543,0.536070822774434,0.000434089269695056,4.25778631161434e-17,0.166036648946742,0.00384312556848284,5.2388829169535e-18,0.0514685495584584,0.000482325224098493
"53",2.094253,80.0101,0.395033,0.111309,8.6e-05,18627.0454893277,0.598867980637634,0.000243950300454227,18624.1949566941,0.598315043814681,0.000244187433255896,18620.5585279092,0.597780507667703,0.000244596991002749,18617.1819945975,0.597320731626127,0.00024531361185282,18616.0103161542,0.596988467175488,0.000246748133670669,18620.1751800484,0.59669589069991,0.000250808039860499
"54",1.469949,113.82116,0.110048,0.267966,6.3e-05,18695.6439831054,0.598664634024825,0.00025656438386817,18691.459221288,0.598058517264786,0.000257113314242788,18688.0442766343,0.597573181057295,0.000258111952528748,18689.688149794,0.597323321870224,0.000260159168624873,18704.9440271222,0.597168936063264,0.000267048495868324,18877.6226919384,0.595398764092033,0.000348244195860764
"55",2.243453,96.88508,0.202183,0.242585,6e-05,29838.7140452572,0.599747020805663,0.000281788471176593,29838.507303399,0.599624698213885,0.000281813710002015,29838.3029443752,0.599518668205449,0.000281854824192595,29838.2745582933,0.599450381028461,0.000281923385806265,29838.7125114422,0.59942208176212,0.000282081686252769,29841.1215040841,0.599339628524188,0.000282872476133335
"56",2.110758,95.11652,0.174141,0.301691,3e-06,604018.680629874,0.599999999991434,0.00134267162224746,604018.680629874,0.599999999986952,0.00134267162224746,604018.680629874,0.59999999998387,0.00134267162224746,604018.680629874,0.599999999982372,0.00134267162224746,604018.680629874,0.599999999982804,0.00134267162224746,604018.680629874,0.599999999983639,0.00134267162224746
"57",2.081118,42.20791,0.281655,0.320102,1.6e-05,93373.401962029,0.5998502888498,0.000802530155049318,93373.2903982959,0.599775085179975,0.000802540577547588,93373.1416501181,0.599700284602768,0.000802556339777883,93372.9751870562,0.599628617208173,0.00080257862342835,93372.8344024913,0.599565171416775,0.000802609107474675,93372.7950598664,0.599516851360501,0.000802651028197875
"58",1.640637,95.59336,0.278578,0.02341,4.7e-05,29508.8477494595,0.59957080610669,0.000308930967035738,29508.1619742814,0.599359282994365,0.000308998670279194,29507.4300561766,0.599168226751907,0.000309114578787216,29507.199802082,0.599034076927859,0.000309318460477298,29508.4452277437,0.598968566363053,0.000309789596499337,29515.2265422132,0.598815951702113,0.000311943670378817
"59",0.803694,53.75701,0.121159,0.095526,6.5e-05,9860.929691876,0.584240688066877,0.000364789399518175,9737.72807457738,0.579329441596515,0.000374571664621578,9574.93988959449,0.574193617414698,0.000390401926175621,9371.30682173822,0.568902442703717,0.000415575524810371,9129.9753233377,0.563598293394377,0.000456281374887175,8846.65003305035,0.558302575874372,0.000526413527941408
"60",1.783573,110.17537,0.234063,0.019331,8.9e-05,17642.814318407,0.599184899724525,0.000213240982011662,17641.2162537721,0.598798681230198,0.000213421934641536,17639.6628186399,0.598470921807291,0.000213746534545528,17639.504064826,0.598267420171701,0.00021439650082876,17643.1994441587,0.598122780506471,0.000216480238385438,17680.7846440686,0.597237609633996,0.000236343662449631
"61",0.912088,141.29798,0.299606,0.228222,9.8e-05,5053.96995649441,0.588398487639221,0.000161058350650018,4858.36053517341,0.583267625761853,0.000172030945801737,4495.39929572611,0.57693962105386,0.000200509906702539,475.222675935954,0.567090614498619,0.000307991703886293,1.36028034397508e-39,0.264375460123666,0.000208214683315464,1.81563464916152e-55,0.0497263924296162,0.000330186901784392
"62",2.239664,141.24086,0.251564,0.21902,1.5e-05,122855.475290627,0.599999891855089,0.000470594018060211,122855.475291146,0.599999842461769,0.000470594018096947,122855.475292218,0.599999812255619,0.000470594018152202,122855.475294941,0.59999981237372,0.000470594018259707,122855.475311396,0.599999790403234,0.000470594018920496,122855.475882254,0.59999920506809,0.000470594042196712
"63",0.565715,62.52429,0.294776,0.364216,2.3e-05,5220.01637592593,0.565786054510589,0.000354358111841843,4246.15294553995,0.559878128160122,0.000360453464487039,2426.33242336785,0.551347391143158,0.000373325200027907,453.649260429896,0.535988276606743,0.000388403920730889,1.62371618078443e-19,0.414460911498984,0.000710960699409956,9.76446731399844e-33,0.498565678759521,0.00134110012313219
"64",0.870975,74.45764,0.10912,0.226711,9.5e-05,6834.04348969797,0.583921244288586,0.000264205281049919,6706.02780128763,0.578644802315716,0.000275807134058027,6532.42760851811,0.573041595773892,0.000296258794373231,6302.63888157753,0.567047571314398,0.000332726730221142,5973.25476934366,0.560178204191015,0.00040348280109331,5070.05751259092,0.547324878350748,0.000579375780735947
