"","alpha_0","beta","gamma","w","a","N_Lin.N","Mean_Lin.Z_mean","Var_Lin.Z_var","N_SD025.N","Mean_SD025.Z_mean","Var_SD025.Z_var","N_SD050.N","Mean_SD050.Z_mean","Var_SD050.Z_var","N_SD075.N","Mean_SD075.Z_mean","Var_SD075.Z_var","N_SD100.N","Mean_SD100.Z_mean","Var_SD100.Z_var","N_SD125.N","Mean_SD125.Z_mean","Var_SD125.Z_var"
"9176",0.928659,97.07032,0.229147,0.245758,1.7e-05,24962.3811432879,0.557337863594739,0.000301737981722134,19232.954374965,0.544327194379585,0.000267422726859338,9858.01894233041,0.523675535966161,0.000234176908966616,6.41656278802215e-17,0.107600572809796,0.000430762122045304,1.05041664716003e-17,0.074006647893794,0.000301988426675778,4.05566959015853e-18,0.0505472017233562,0.000252878528129331
"9177",1.165885,102.80988,0.132184,0.24961,6.7e-05,10238.4117129387,0.557396610543017,0.000305813961774438,1.65937188425467e-07,0.16357318829445,0.000738555416306326,1.88086940194508e-08,0.114799621241516,0.000222667928083942,9.47978349718985e-09,0.0947048074650203,0.000181037150176541,4.63024464145078e-09,0.0726618961957231,0.000165401155932309,2.28323100550191e-09,0.0511730757151045,0.000154470669981419
"9178",2.116718,98.35455,0.314094,0.062854,2.8e-05,59616.1783775441,0.580478773537049,0.000141059937181637,57256.1830073093,0.573568751632634,0.000151991959442027,53827.1429052639,0.565801251803592,0.000172850422219817,47979.2253975704,0.555439766334605,0.000216177778248773,31269.8349618417,0.53383625042812,0.000321000704335439,30855.674476845,0.598167284822388,0.00020377028203768
"9179",2.236607,116.58604,0.395155,0.095495,1e-06,1868579.31254747,0.599974193971876,0.000615977719257809,1868579.29006327,0.599961524739849,0.000615978686738395,1868579.49453175,0.599951728329603,0.000615980338971475,1868580.39247307,0.599948552561388,0.000615983271693187,1868583.34193239,0.599948858125808,0.000615991548324525,1868598.94213149,0.599924104686391,0.00061603951431816
"9180",0.754211,71.10971,0.263836,0.086939,2.3e-05,1.40532363895434e-19,0.100415037272188,0.000369781808737693,8.83457878437128e-20,0.0963641117326935,0.000312366007029507,3.66117373032039e-20,0.0858727303481713,0.000258048728490427,1.72291563352989e-20,0.0734250437959825,0.000225070410342507,1.00370912463652e-20,0.0606099044367852,0.000205282132010478,8.15537855118503e-21,0.0489911062002848,0.000191826843980838
"9181",1.958755,101.36156,0.274175,0.019277,5.8e-05,25532.2848082615,0.568335846639334,0.000122267074051876,22794.2933283045,0.556904629699171,0.000126282587314823,19502.2937580917,0.54542790118352,0.000141792877651382,14551.4886388115,0.530011507431034,0.000166963681131998,13644.716487283,0.527822485962533,0.000191758312133652,1.16597587436294e-18,0.141398205637101,0.000656180274984457
"9182",0.993466,55.84583,0.380797,0.373193,3.6e-05,8.5577316664269e-28,0.111416397619593,0.000304435188255734,2.70427977056513e-28,0.108467786280101,0.000280667568863363,6.89076044604414e-29,0.0992296907413707,0.000245987162985572,2.46891761200684e-29,0.0879612267814517,0.000219236935783626,1.34954582928039e-29,0.0763573532956843,0.00020175064091228,1.16827204517784e-29,0.0652795917353589,0.000189125324618918
"9183",1.634235,59.51584,0.397672,0.261966,8.3e-05,7414.20475843504,0.528740112657342,0.000170105548088838,7237.3786256979,0.52675478658497,0.000138611390457241,7470.88150537264,0.528722541158605,0.000132646659955768,4.62329276421538e-24,0.174232376027067,0.00042465950956114,2.93610877967541e-25,0.13942252483356,0.000284083988827715,1.10518062287006e-25,0.11682193867555,0.000242136614235352
"9184",0.962759,149.70922,0.319128,0.045428,7.2e-05,2.99417314513627e-28,0.0929787530584707,0.000273035581965229,1.19341738693771e-26,0.10769201834482,0.000179071734723525,5.61895220733668e-27,0.0965505453324534,0.000122139214790239,1.37321443253259e-27,0.0780213639759431,0.000110466595981116,4.63694579924895e-28,0.0547699505280896,9.9423315411432e-05,3.01317023718144e-28,0.0355724178459973,9.26568869224129e-05
"9185",1.654077,109.77988,0.134101,0.004203,6.6e-05,20103.4964168381,0.566409330885144,0.00013354058724112,17345.330986926,0.55280598893879,0.000132271549288785,13580.0066274975,0.536826414499382,0.00013884397974808,10736.2046281148,0.525168295926897,0.000146101342786455,6.33421618260236e-08,0.113515016295628,0.000343359725771232,8.43084701693001e-09,0.0708912014372627,0.00022982080887806
